Pred_Expl,Expl_1,Expl_2,Expl_3
doctors stopped the author is a rephrasing of doctor near the author.,the lawyer stopped the doctors.,,
the artist was behind the president so the judge leaned the artist.,the artist advised the judge.,,
the actors cannot avoid the actors if they were avoiding the authors.,the authors avoided the secretaries.,,
the doctors stopped the tourists.,the actors stopped the tourists.,,
the actor encouraging the judge is a rephrasing of the actor encouraging the presidents.,the judge encouraged the presidents.,,
the manager cannot be the manager.,the managers recognized the senator.,,
the student is a scientist.,the student contacted the scientist.,,
the golfer is supported by the athletes.,the banker encouraged the senator.,,
the artist is the same as the scientist.,the artist introduced the scientist.,,
students admire the tourist is a rephrasing of judges admire the students by the tourist.,the judges is not the students and the students is not the tourist.,,
doctors are not athletes.,the athletes thanked the doctors.,,
the bankers stopped the bankers because the bankers stopped the bankers.,the bankers stopped the senators.,,
the artist is a person who is contacting the judges.,the artist contacted the judges.,,
the lawyers stopped the lawyers because they stopped the lawyers.,the lawyers stopped the managers.,,
the manager is a scientist.,the manager is not the scientist and the scientist is not the secretary.,,
the tourist is a rephrasing of the scientists.,the senators is not the tourist and the tourist is not the students.,,
the student cannot be a student.,the student is not the doctors and the tourist is not the student.,,
tourist and lawyer are different.,the tourist admired the lawyer.,,
the artists are in front of the manager.,the artists contacted the actor.,,
the artist is not the same as tourists.,the artist is not the tourists and the tourists is not the actor.,,
the secretary helped the actors in front of the manager.,the secretary helped the actors.,,
the artist supported the artist because the artist supported the student.,the artist supported the student.,,
artist called the student by the doctor is same as student called the doctor,the artists is not the student and the student is not the doctor.,,
the professors avoid the lawyer is a rephrasing of the manager avoid the professors.,the managers avoided the professors.,,
the actor is contacting the author by contacting the actor.,the actor is not the president and the author is not the actor.,,
the author stopped the manager in front of the student.,the author is not the managers and the managers is not the student.,,
the artists were either in front of the presidents or the lawyer.,the artists recommended the lawyer.,,
the president cannot avoid the lawyers if the lawyers avoid the president.,the president avoided the lawyers.,,
the scientists are next to the professor so they are called the scientists.,the scientists called the managers.,,
the judges stopped the judges behind the lawyer.,the judges is not the lawyer and the senators is not the judges.,,
the professor and the actors are the actors.,the professor thanked the secretaries.,,
the secretary supported the artists.,the secretary is not the doctor and the doctor is not the artists.,,
the actor is an athlete.,the students thanked the athlete.,,
the scientists supported the scientists by the scientists.,the tourists is not the senators and the senators is not the scientists.,,
the author and the author are the same.,the lawyer believed the author.,,
the manager is called the manager.,the manager called the actor.,,
the manager mentioned the authors mentioned the authors.,the managers mentioned the secretary.,,
the actor saw the actors is a rephrasing of the tourist saw the actors.,the actor is not the tourist and the professors is not the actor.,,
the manager is a tourist.,the banker is not the manager and the tourist is not the banker.,,
the student stopped the tourists next to the lawyer.,the student is not the tourists and the tourists is not the lawyer.,,
the professor and the bankers are the bankers.,the professor mentioned the bankers.,,
tourist refers to the secretary.,the tourists thanked the secretary.,,
the scientists mentioned in front of the author are the same people mentioned in the first sentence.,the scientists is not the authors and the actor is not the scientists.,,
the judge and the judge are the athletes.,the judge believed the senators.,,
the students were behind the professor so the student wasn't helped.,the scientists advised the student.,,
the manager is by the manager.,the senators encouraged the secretary.,,
the tourist is the same as the tourist.,the professors recommended the tourist.,,
tourist near the secretary is a doctor.,the tourists contacted the doctor.,,
the judge is a person who believes the judge.,the judge believed the professor.,,
the bankers encouraging the bankers is the same as the bankers encouraging the bankers.,the senators encouraged the banker.,,
the artist avoid the athletes is the same as the athletes avoiding the artist.,the artist avoided the athletes.,,
the manager is a person who helps the manager.,the manager advised the tourists.,,
the professors are either thank the artists or lawyers.,the professors is not the lawyers and the artists is not the professors.,,
the manager and the artists are not the same.,the manager avoided the senators.,,
the author is mentioned in both sentences.,the author mentioned the athlete.,,
the athlete cannot simultaneously be an athlete and a lawyer,the athlete thanked the lawyers.,,
the secretary is a member of the university.,the secretary advised the athlete.,,
tourists are a type of scientists.,the tourists thanked the scientists.,,
artist mentioned in both sentences,the artists is not the athlete and the athlete is not the professor.,,
the tourist contact the tourist is a rephrasing of the tourist contact the tourist.,the banker contacted the tourist.,,
the student was the same as the professor.,the senator advised the authors.,,
the bankers admire the professor.,the banker admired the senator.,,
the manager is a person who helps the scientists.,the managers is not the scientist and the scientist is not the presidents.,,
the president called the bankers is the same as the bankers called the bankers.,the presidents is not the banker and the banker is not the senators.,,
the judge encouraging the secretary is the same as the secretary encouraging the judge.,the judge encouraged the secretaries.,,
the students could have contact the artist without the lawyer.,the students contacted the lawyer.,,
the author supported the athletes.,the athletes supported the banker.,,
the president encouraging the athlete is the same as the athlete encouraging the presidents.,the presidents encouraged the athlete.,,
the scientists recognized the judges in front of the professors.,the scientists is not the professors and the judges is not the scientists.,,
the students are contacting the artist.,the professors contacted the student.,,
the scientists are near the athlete.,the tourists called the scientists.,,
the manager and lawyers are the manager and the manager.,the tourist is not the managers and the lawyers is not the tourist.,,
athlete saw the athlete by the student is same as student saw the athlete,the athlete is not the student and the senators is not the athlete.,,
the professor supported the athlete is a rephrasing of the athlete supported the professor.,the athlete supported the professor.,,
the president helped the tourists by the president.,the tourists helped the senator.,,
the professors and the professors are two different professions.,the professors recommended the doctor.,,
the artist is either next to the artist or the artist is.,the professor believed the doctors.,,
the artist thanking the artist is a rephrasing of the judges thanking the artist.,the judges thanked the artist.,,
the tourist is called the doctor.,the athlete called the doctor.,,
the lawyer is either thanking the author or the author.,the doctor thanked the authors.,,
the authors encouraging the student is a rephrasing of the student encouraging the authors.,the student encouraged the authors.,,
the bankers stopped the secretary because the secretary stopped the secretary.,the banker stopped the secretaries.,,
the doctors admire the golfer.,the banker admired the doctors.,,
the scientists supported the doctor in front of the president.,the scientists is not the president and the doctor is not the scientists.,,
the scientists are visiting the scientists.,the senators is not the tourists and the tourists is not the scientists.,,
the athlete near the students is not necessarily the actors.,the athlete advised the actors.,,
the artist helped the students by the artist.,the professors is not the artist and the students is not the professors.,,
the manager cannot simultaneously thank the authors and the authors.,the authors is not the manager and the lawyer is not the authors.,,
the manager mentioned the manager mentioned the manager.,the managers mentioned the athlete.,,
the professor is a type of lawyer.,the professor is not the banker and the banker is not the senator.,,
the secretary is behind the judges.,the secretary mentioned the professors.,,
the lawyers stopped the actor.,the lawyers stopped the actor.,,
the authors mentioned the author of the book are the same people mentioned in sentence 1.,the tourists mentioned the authors.,,
the president cannot avoid the tourists if he is avoiding the tourist.,the artists is not the presidents and the tourist is not the artists.,,
the manager saw the manager because he saw the manager.,the professors saw the artist.,,
the judge is either admiring the bankers in front of the lawyer or the lawyer admired the judge.,the judge is not the lawyer and the bankers is not the judge.,,
the doctor is a doctor.,the doctor recognized the professor.,,
the authors encouraging the student is a rephrasing of the scientists encouraging the authors.,the authors encouraged the student.,,
the manager admire the managers.,the managers admired the author.,,
the artist is a person.,the judge recognized the artist.,,
the artists contact the bankers in front of the doctor.,the artists is not the doctor and the bankers is not the artists.,,
the artist saw the author is a rephrasing of the doctor saw the author.,the doctor saw the author.,,
the doctor is either believe the artist is next to the doctor or the doctor is believe the secretary.,the secretary is not the doctor and the artist is not the secretary.,,
the artists are the authors.,the authors introduced the artists.,,
the scientists helped the scientists next to the actors.,the bankers is not the actors and the scientists is not the bankers.,,
the scientists are the tourist.,the scientists contacted the tourist.,,
admire is a synonym of admired.,the tourist admired the senator.,,
the bankers supported the secretary.,the bankers supported the secretary.,,
the author and scientists are the same.,the author is not the scientists and the scientists is not the athletes.,,
the judges stopped the judge.,the judges stopped the senator.,,
the president helped the athletes is a rephrasing of the president helped the athletes.,the presidents helped the actor.,,
tourist thanking the bankers is same as professor thanking the tourists,the tourists is not the professor and the banker is not the tourists.,,
artist jumped next to the tourist is same as tourist recognized the senator,the artists is not the tourist and the tourist is not the senator.,,
a lawyer is a scientist.,the lawyer is not the scientist and the scientist is not the professors.,,
the manager is a person who helps the judges.,the judges thanked the manager.,,
the judges saw the judges by the scientist.,the authors saw the judges.,,
the secretary supported the secretary near the student.,the secretary is not the student and the actor is not the secretary.,,
the athletes mentioned in front of the student are the student who mentioned the athletes.,the athletes mentioned the senators.,,
the artist is contacting the artist because the artist is behind the lawyers.,the artist contacted the athlete.,,
the tourists mentioned are the same as the tourists mentioned in the first sentence.,the artists mentioned the tourists.,,
the manager is called the manager.,the secretary is not the manager and the manager is not the actor.,,
the authors mentioned by the sentences are the same as the authors mentioned in sentence 1.,the authors mentioned the secretaries.,,
the actor near the scientists saw the students.,the actor saw the students.,,
the bankers thanking the actor.,the bankers is not the actor and the actor is not the senators.,,
artist thank the author is same as author thanking the president,the artists is not the author and the author is not the presidents.,,
the author helped the author is a rephrasing of the author helped the author.,the senator helped the author.,,
the professor helped the students.,the students helped the lawyer.,,
the scientists are not scientists.,the senator is not the scientists and the judges is not the senator.,,
the artists are contacting the manager behind the doctors.,the artists is not the doctors and the managers is not the artists.,,
the artist admired the artist is the same as the painter admired the artist.,the artist admired the banker.,,
the actor mentioned by the actor mentioned the scientists.,the scientists mentioned the professor.,,
the president stopped the artists because the artists stopped the tourists.,the artists is not the president and the tourists is not the artists.,,
the artists are the professors.,the professors is not the artists and the artists is not the author.,,
tourists and lawyer are different.,the tourists is not the lawyer and the lawyer is not the judge.,,
the doctors mentioned in the first sentence mentioned the doctors and the doctors in the second sentence.,the doctors is not the banker and the presidents is not the doctors.,,
the manager and the manager are the manager and tourist.,the senators avoided the managers.,,
the president and the presidents are two different subjects.,the judge mentioned the presidents.,,
the manager saw the professors because the athlete by the professors saw the swimmers.,the athlete saw the managers.,,
the doctor is by the lawyer.,the athlete encouraged the doctor.,,
the doctors stopped the presidents.,the doctors stopped the presidents.,,
the president stopped the lawyers is a rephrasing of the president stopped the presidents.,the secretary is not the presidents and the presidents is not the lawyers.,,
artist recognized the artist is same as artist recognized the actors,the bankers recognized the artist.,,
the professor helped the athlete by the bankers.,the athlete helped the professor.,,
the manager thanking the manager is a rephrasing of the manager thanking the manager.,the actor thanked the managers.,,
actors saw the lawyers behind the actors is a rephrasing of actors saw the lawyers.,the lawyers is not the actors and the managers is not the lawyers.,,
actors can be nurses.,the managers is not the actors and the actors is not the senators.,,
scientists are people.,the scientists is not the bankers and the bankers is not the author.,,
the students either avoid the doctors or the students avoid the students.,the students avoided the doctors.,,
the president supported the athletes next to the artist.,the presidents is not the artist and the athletes is not the presidents.,,
actor and actor are different.,the actor is not the authors and the senators is not the actor.,,
the artist is the professor.,the artist thanked the professor.,,
the artist is an athlete.,the athlete is not the judges and the judges is not the artist.,,
the actor next to the judges is the same as judges.,the actor recommended the bankers.,,
the manager supported the artists.,the athlete supported the artists.,,
the actor helped the actor.,the lawyer helped the actor.,,
the doctors saw the author is a rephrasing of the author saw the tourists.,the tourists saw the author.,,
the professor is a scientist.,the scientist thanked the professor.,,
the president helped the actor by the bankers.,the president is not the bankers and the actor is not the president.,,
the lawyers stopped the athlete.,the lawyers stopped the secretaries.,,
the doctors are not necessarily encouraging the students.,the students encouraged the secretaries.,,
the scientists saw the scientists.,the senators saw the scientists.,,
doctors are not a lawyer.,the doctors encouraged the lawyer.,,
the lawyer saw the lawyer because he saw the artists.,the lawyer saw the banker.,,
the lawyer recognized the scientists.,the lawyer recognized the scientists.,,
the professors supported the professors.,the senators supported the professors.,,
tourist admire the secretary is same as tourist admired the secretary,the secretary admired the scientists.,,
the manager is a manager.,the doctor recommended the managers.,,
the scientists admire the bankers.,the scientists admired the bankers.,,
the presidents and chairs are not the same.,the presidents introduced the authors.,,
doctors helped the artist next to the professors is same as professors helped the doctors,the doctors is not the professors and the artist is not the doctors.,,
the athlete is an artist.,the athlete encouraged the artists.,,
the golfer is a type of athlete.,the banker is not the athletes and the athletes is not the doctors.,,
artist is a person.,the artist thanked the actors.,,
the artist called the artist by the athlete is called an artist.,the student is not the artist and the artist is not the athlete.,,
the doctors helped the athletes by the doctors.,the judges is not the doctor and the athletes is not the judges.,,
doctors and bankers are different professions.,the doctors is not the actor and the actor is not the bankers.,,
the lawyers mentioned in sentence 1 are the same as the lawyers mentioned in sentence 2.,the lawyer mentioned the tourist.,,
the tourists helped the lawyer.,the tourists helped the lawyer.,,
the scientists advice the scientists is a rephrasing of the judges leaned against the artist.,the judges advised the scientists.,,
the doctor saw the scientist because he saw the doctor near the author.,the scientist saw the doctor.,,
the doctors admire the doctor.,the athletes admired the doctor.,,
actors mentioned by the tourists are the same as tourists mentioned in sentence 1.,the actors mentioned the managers.,,
the author is the same as the scientists.,the scientists advised the lawyer.,,
the artist is contacting the artist.,the artists contacted the senator.,,
the scientist is either by the lawyer or the lawyer.,the scientist believed the athletes.,,
the manager avoid the manager is the same as the manager avoid the manager.,the manager avoided the banker.,,
the doctor helped the doctor is a rephrasing of the doctor helped the doctor.,the doctor helped the senator.,,
the tourists admire the lawyer is a rephrasing of the vigorously admire the tourists by the lawyer.,the secretaries is not the tourists and the tourists is not the lawyer.,,
the lawyer stopped the lawyer because he stopped the lawyer by the bankers.,the lawyer stopped the senator.,,
the manager and the lawyers are the manager and the manager.,the judge believed the managers.,,
the president is the president.,the president introduced the author.,,
the lawyers are not tourists.,the lawyers is not the tourists and the artist is not the lawyers.,,
the artists avoid the artists by the tourists.,the senators is not the tourist and the artists is not the senators.,,
the professor stopped the lawyers.,the professor stopped the lawyers.,,
the manager stopped the judges by the artist.,the manager stopped the judges.,,
the manager stopped the manager because he stopped the artists.,the manager stopped the artists.,,
the manager and the tourist are the tourist.,the managers is not the tourist and the tourist is not the doctor.,,
the manager is a type of athlete.,the athlete recognized the manager.,,
the student is the author.,the student encouraged the author.,,
the manager is an athlete.,the actors contacted the manager.,,
the secretary called the tourists is a rephrasing of tourists called the tourists.,the secretary is not the tourists and the tourists is not the athletes.,,
doctors and lawyers are different.,the doctors is not the lawyers and the lawyers is not the athlete.,,
the lawyer mentioned in the first sentence is mentioned in the second sentence.,the lawyer is not the authors and the authors is not the doctors.,,
the manager is a doctor.,the manager recommended the doctor.,,
the scientists are the ones who visited the scientists.,the senators is not the authors and the authors is not the scientist.,,
actors are actors.,the actors thanked the professors.,,
the secretary is contacting the secretary.,the secretary contacted the actor.,,
the vigorously contact the author in front of the doctors is the same as doctors contact the secretary.,the secretaries is not the doctors and the author is not the secretaries.,,
the judge saw the student because he saw the judge by the bank.,the judge saw the student.,,
the scientists stopped the president.,the scientists is not the presidents and the presidents is not the athlete.,,
the professor is a person who admire the president.,the professor admired the banker.,,
the athlete saw the student because he saw the athlete behind the athlete.,the banker saw the student.,,
the scientists mentioned are the scientists mentioned in sentence 1.,the scientists mentioned the athletes.,,
the professors contact the student.,the banker contacted the student.,,
the president mentioned in the first sentence is mentioned in the second sentence.,the tourist mentioned the president.,,
the bankers saw the student behind the artists.,the bankers saw the student.,,
the athletes are the bankers.,the athletes thanked the bankers.,,
the professor admire the secretary is a rephrasing of the secretary admired the professors.,the secretaries admired the professor.,,
doctors believe the artists are next to the judge.,the doctors is not the judge and the artists is not the doctors.,,
the president is an artist.,the president recommended the artists.,,
the bankers mentioned the athlete mentioned in sentence 1 are the bankers mentioned in sentence 2.,the secretaries mentioned the bankers.,,
the author is the same as the secretary.,the authors is not the secretary and the secretary is not the senator.,,
the manager mentioned in front of the actor is the same as the manager mentioned the actor.,the athlete is not the manager and the manager is not the actor.,,
the manager is either promoting the judges or the manager is leading the manager.,the manager is not the senators and the judges is not the manager.,,
the manager is a doctor.,the doctors is not the manager and the manager is not the scientists.,,
the lawyer is not a scientist.,the lawyer is not the scientist and the presidents is not the lawyer.,,
the actor is near the author.,the actor encouraged the secretaries.,,
the scientists supported the student.,the scientists supported the student.,,
actors are not the same as the president.,the actors avoided the president.,,
the artist is either next to the president or the professor.,the artist is not the professors and the president is not the artist.,,
the author called the scientists is the same as the scientist called the author.,the scientists called the author.,,
the judges could be in front of the artist.,the student is not the judges and the judges is not the artist.,,
the professors are either next to the bankers or the professors are.,the secretary recommended the professors.,,
the tourist helped the tourists because they helped the tourist.,the secretaries helped the tourist.,,
the ingredients are called the authors.,the secretaries is not the doctor and the doctor is not the authors.,,
the doctor supported the doctor near the secretary.,the doctor is not the secretary and the scientist is not the doctor.,,
the doctor saw the doctor in front of the actor.,the doctor saw the professor.,,
tourist contact the manager is same as manager contact the tourist,the tourist contacted the managers.,,
the professor saw the actor by the scientist.,the professors is not the actor and the actor is not the scientist.,,
the bankers stopped the bankers.,the bankers stopped the managers.,,
the author helped the manager by helping them by helping the author.,the managers helped the author.,,
the athletes in front of the doctor are students.,the athletes avoided the students.,,
the doctors stopped the scientist is a rephrasing of the scientist stopped the doctors.,the scientist stopped the doctors.,,
the actor and the actors are actors.,the senator thanked the actors.,,
tourist next to the scientists is same as scientists ban the tourist,the tourist recommended the managers.,,
the manager mentioned in the first sentence is mentioned in the second sentence.,the senators mentioned the student.,,
doctors and bankers are different.,the doctors supported the bankers.,,
the manager and the manager are the same people.,the managers is not the tourists and the authors is not the managers.,,
an actor is a person.,the actor admired the scientist.,,
the actors avoid the actor is a rephrasing of actor avoiding the author.,the actor avoided the authors.,,
the professors thanking the athlete is a rephrasing of the athlete thanking the professors.,the athlete thanked the professors.,,
the tourist in front of the actor is the doctor.,the tourist believed the doctor.,,
doctors advice the judge is a rephrasing of doctors advice the athletes.,the judge advised the athletes.,,
the artists are either avoiding the actors or avoiding actors.,the lawyers is not the artists and the artists is not the actors.,,
the artist believe the athletes believe the artist.,the athletes believed the artist.,,
the judges supported the students.,the judges is not the professors and the professors is not the students.,,
the manager is in front of the bankers.,the manager introduced the doctors.,,
the doctor is not a judge.,the doctor is not the judge and the judge is not the senator.,,
the secretary contact the athlete.,the secretary contacted the athlete.,,
"tourist is repeated, and tourist is repeated.",the author is not the tourist and the tourist is not the scientist.,,
the author is a tourist.,the author is not the tourists and the professor is not the author.,,
the bankers encouraging the authors next to the athlete is the same as the authors encouraging the athlete.,the bankers is not the authors and the authors is not the athlete.,,
the manager thanking the manager is a rephrasing of the manager thanking the manager.,the actor thanked the manager.,,
the authors admire the president is a rephrasing of the sculptor admire the authors.,the senator admired the authors.,,
the authors can't be the ones who supported the actors.,the scientist is not the authors and the actors is not the scientist.,,
the manager is a person who helps the manager.,the managers advised the judge.,,
the lawyers supported the professor by the scientist.,the lawyers is not the professors and the professors is not the scientist.,,
the judge saw the secretary in front of the student.,the judge is not the secretary and the secretary is not the student.,,
students admire the bankers.,the students admired the banker.,,
the authors were near the banks so the books were advice.,the authors advised the bankers.,,
the professor and the lawyer are the tourists.,the professor believed the tourists.,,
artist is a person.,the scientist called the artist.,,
helped is a rephrasing of helped.,the student is not the judge and the judge is not the senators.,,
the president cannot be a scientist.,the presidents is not the senator and the scientist is not the presidents.,,
the scientists avoid the managers is a rephrasing of the grasping the grasping scientists.,the managers avoided the secretaries.,,
the student saw the judge is a rephrasing of the scientist saw the student behind the judge.,the scientist is not the student and the student is not the judge.,,
the athlete helped the author next to the author.,the athlete is not the senator and the senator is not the author.,,
the secretary is a actor.,the secretary called the actor.,,
the president and the artist are the president and president.,the bankers avoided the presidents.,,
the doctors are not the manager.,the doctors introduced the managers.,,
the manager called the manager is the same as the manager called the manager.,the managers is not the judge and the author is not the managers.,,
the author contact the president is the same as the president contact the author.,the president contacted the author.,,
tourist near the student is a rephrasing of authors highlighted the student.,the tourist recommended the authors.,,
the manager is a tourist.,the managers is not the tourist and the tourist is not the artist.,,
the athletes are the professor.,the athletes is not the professor and the professor is not the artist.,,
the professor saw the author near the judges.,the professor is not the author and the author is not the judges.,,
actor supported the judges in front of the athletes is same as judges supported the athletes,the actor is not the judges and the judges is not the athletes.,,
the artist is a person who knows the artists.,the judge recognized the athletes.,,
the president mentioned in the first sentence mentioned the president.,the president is not the banker and the banker is not the author.,,
the professors are near the professors.,the artists is not the professors and the secretaries is not the artists.,,
the scientist is either by the athlete or the scientist is.,the scientist believed the lawyer.,,
the president admires the doctor.,the president admired the doctor.,,
the judges advice the author by the judges.,the banker is not the judges and the author is not the banker.,,
the doctor is a professor.,the doctor introduced the professor.,,
the lawyers helped the lawyers is a rephrasing of the lawyer helped the lawyers.,the banker helped the lawyers.,,
the author stopped the author because he stopped the actors next to him.,the author is not the secretary and the actors is not the author.,,
the actors called the tourist behind the professor is the same as the professor called the actors.,the actors is not the professor and the tourist is not the actors.,,
the actors cannot be avoiding the secretary if the secretary is avoiding the secretary.,the secretary avoided the senators.,,
the manager is a manager.,the author recommended the managers.,,
the manager is next to the manager.,the president called the artist.,,
actor stopped the authors next to the professors is same as author stopped the professors,the actor is not the authors and the authors is not the professors.,,
the students believe the bankers.,the banker believed the students.,,
the athletes in front of the actors are avoiding the actors.,the athletes avoided the student.,,
the manager stopped the actors in front of the bankers.,the manager is not the actors and the actors is not the bankers.,,
the judges saw the lawyers next to the lawyers.,the judge is not the authors and the authors is not the lawyers.,,
the doctor cannot simultaneously thank the manager and the doctor.,the doctor is not the senator and the manager is not the doctor.,,
the bankers encouraging the students behind the lawyer is the same as the students encouraging the lawyer.,the bankers is not the students and the students is not the lawyer.,,
the president is either the athlete or the scientists.,the athlete is not the president and the scientists is not the athlete.,,
the doctors are not the athlete.,the doctors is not the athlete and the athlete is not the banker.,,
the students avoid the hung students.,the senators avoided the students.,,
artist and scientists are different.,the artists is not the senator and the senator is not the scientists.,,
the scientists mentioned in front of the doctors is the same as the actor mentioned in the first sentence.,the scientists mentioned the actor.,,
the lawyers can't be beside the tourists if they did not recognized them.,the lawyer recognized the secretaries.,,
the tourist is near the professors so the lawyer stopped the professors.,the tourist stopped the lawyer.,,
the president saw the lawyer because he saw the bankers.,the lawyer saw the banker.,,
the actors supported the athlete is a rephrasing of the actors supported the athlete.,the senators is not the actors and the actors is not the athlete.,,
the president contact the artists is a rephrasing of the artists contact the lawyer.,the artists contacted the lawyer.,,
doctors and the president are different doctors.,the president is not the doctors and the doctors is not the artists.,,
the professor is an athlete.,the professor is not the athlete and the athlete is not the doctor.,,
the doctor called the doctor is the same as the doctor called the tourist.,the judge is not the doctor and the doctor is not the tourist.,,
the lawyer and the secretary are two different subjects.,the lawyer is not the secretary and the secretary is not the doctors.,,
the bankers is not the lawyer.,the lawyer is not the bankers and the bankers is not the senators.,,
the scientists thanking the scientist is a rephrasing of scientist in front of the professors.,the scientist thanked the athletes.,,
students are artists.,the students is not the artists and the artists is not the doctor.,,
the artist was the artist.,the artists advised the judge.,,
the president and the scientists are not the same.,the professor is not the presidents and the scientists is not the professor.,,
the artists are contacting the professor.,the artists contacted the professor.,,
the presidents and the athlete supported the athlete.,the presidents supported the judges.,,
the professors are either approached the president or the professors approached the presidents.,the professor contacted the presidents.,,
the manager is a doctor.,the doctor is not the manager and the manager is not the senators.,,
the doctor and the secretary are two different subjects.,the doctor believed the senator.,,
the manager saw the manager because the manager saw the manager.,the managers saw the doctor.,,
the authors are either approached the presidents in front of the doctors or the presidents visited the doctors.,the authors is not the presidents and the presidents is not the doctors.,,
the manager encouraging the tourists is the same as the manager encouraging the tourists.,the senator is not the manager and the manager is not the tourists.,,
the manager is a doctor.,the doctors is not the managers and the managers is not the secretary.,,
the artist mentioned in both sentences is mentioned in both contexts.,the tourists mentioned the artist.,,
the author is the president.,the author recommended the presidents.,,
the lawyers supported the actor.,the lawyers supported the actor.,,
the bankers saw the bankers.,the senators saw the bankers.,,
the judges are not actors.,the judges is not the actors and the artists is not the judges.,,
the manager is not the artist.,the managers is not the artist and the artist is not the doctors.,,
the student mentioned in the first sentence is mentioned in the second sentence.,the actors mentioned the president.,,
the judges thanking the athlete in front of the professors.,the judges thanked the athlete.,,
the athlete saw the athlete is a rephrasing of the scientist saw the athlete.,the scientist saw the athlete.,,
the president admires the doctor is a rephrasing of the doctor admired the president.,the doctor admired the president.,,
the professor supported the authors by the professor.,the authors supported the lawyers.,,
the scientists admire the scientist.,the professors admired the scientist.,,
the author avoid the president is the same as the president avoiding the author.,the presidents avoided the author.,,
the scientist saw the scientist is a rephrasing of the sculptor saw the scientist.,the banker saw the senator.,,
the judges helped the scientists.,the judges helped the scientists.,,
the artist called the artists is called the artist.,the doctor called the artists.,,
the judges admire the judge by the judge.,the lawyer admired the judges.,,
the doctors saw the doctor next to the athletes.,the professors is not the athletes and the doctor is not the professors.,,
actors and managers are the same.,the actors supported the managers.,,
the doctor advice the actors is a rephrasing of actors leaned the doctor in front of the artists.,the actors advised the doctor.,,
the manager avoid the lawyers is the same as the lawyers avoid the manager.,the manager avoided the lawyers.,,
the doctor and the scientist supported the doctor.,the doctor supported the scientist.,,
the actor is an actor.,the actor admired the lawyer.,,
the bankers saw the bankers in front of the bankers.,the doctors is not the secretaries and the bankers is not the doctors.,,
the secretary is a general statement while the secretary is allot more specific.,the student encouraged the secretary.,,
the scientists are either the president or the scientists.,the scientists introduced the president.,,
the professor contact the students is a rephrasing of the athletes approached the students.,the athletes contacted the students.,,
the professor is not the same as the professor.,the professor is not the senators and the banker is not the professor.,,
doctors are a type of tourist.,the doctors is not the tourist and the tourist is not the judges.,,
the secretary in front of the athletes admire the secretary.,the secretary admired the artist.,,
"the scientist is a person, not a lawyer.",the scientist is not the lawyers and the lawyers is not the senators.,,
the lawyer is not an athlete.,the lawyer is not the athlete and the scientist is not the lawyer.,,
the lawyers are called the lawyers.,the lawyers called the secretaries.,,
the judge is either admiring the president next to the judge or the judge admired the lawyers.,the lawyers is not the judge and the president is not the lawyers.,,
the judges admire the judges.,the judges admired the president.,,
the manager mentioned the manager is the manager.,the artist is not the managers and the banker is not the artist.,,
the president stopped the professors because he stopped the secretary.,the presidents stopped the secretary.,,
doctors stopped the presidents is a rephrasing of the judges stopped the doctors.,the doctors stopped the presidents.,,
the artist supported the artist.,the doctor supported the artists.,,
the president and the scientists are two different subjects.,the senator introduced the scientists.,,
the artist mentioned the artist mentioned the artist.,the artist mentioned the senators.,,
the judges cannot simultaneously be a judges.,the judges is not the lawyer and the actors is not the judges.,,
the president supported the authors is a rephrasing of the author supported the president.,the authors supported the president.,,
the student is a person who contact the manager.,the student is not the artists and the artists is not the manager.,,
the judge and the secretary are the ingredients.,the judge is not the secretaries and the senator is not the judge.,,
the manager and the manager are the doctors.,the secretary supported the doctors.,,
the actor mentioned in the first sentence is mentioned in the second sentence.,the student mentioned the professors.,,
the president cannot be avoiding the athlete if the scientist avoiding the president.,the president is not the scientist and the athlete is not the president.,,
the president supported the doctor is a rephrasing of the doctor supported the doctor.,the doctor supported the president.,,
the actors supported the actors in front of the tourists.,the secretaries supported the actor.,,
judges are not scientists.,the judges is not the scientists and the scientists is not the actors.,,
the actors are not the same as the professor.,the actors avoided the senator.,,
the actor saw the president near the judge.,the actor is not the judge and the president is not the actor.,,
the scientists are the manager.,the scientists recommended the manager.,,
the manager helped the authors is a rephrasing of the author helped the lawyer.,the authors is not the manager and the lawyer is not the authors.,,
the lawyers are either approached the professors or the lawyers approached the professors.,the secretaries is not the lawyers and the professor is not the secretaries.,,
the doctor called the athlete is the same as the doctor called the doctor.,the doctor called the athlete.,,
the manager is a man.,the manager recommended the senator.,,
the president and the president are the same thing.,the presidents thanked the artist.,,
actors and president are different.,the actors mentioned the president.,,
the actors supported the athlete.,the actors supported the athlete.,,
actors next to the lawyers saw the presidents.,the actors saw the presidents.,,
the doctor is a doctor.,the doctor advised the actor.,,
the scientists are not the ones who called the actors.,the presidents is not the scientists and the actors is not the presidents.,,
the presidents and the presidents are the same.,the authors recommended the presidents.,,
the manager is a person who helps the manager.,the managers advised the athlete.,,
the athlete is near the athlete.,the athlete believed the banker.,,
the actors are called the secretary.,the secretary called the lawyer.,,
the lawyers are not the same as the lawyers.,the lawyers introduced the athletes.,,
the manager and lawyers are different professions.,the tourist thanked the lawyers.,,
the professors helped the scientists next to the professors.,the secretaries is not the professors and the scientists is not the secretaries.,,
the bankers supported the bankers.,the bankers supported the senator.,,
the manager is not an athlete.,the manager is not the athlete and the athlete is not the doctors.,,
